gameID,condition,stim_id,study_phase,trial_type,trialNum,response,rt,rt_done1,rt_done2,collection_name_0,collection_name_1,level_name_0,level_name_1,layout_0,layout_1
6168-52e0099e-01df-47f5-baa9-9ac43994c386,difficult,6790957296019241f9c4f6ea,posttest,sokoban-compare,3,1,56455,22435.0,55501.0,Microban,Sokogen-990602-Levels,67,35,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']"
6168-52e0099e-01df-47f5-baa9-9ac43994c386,difficult,6790957296019241f9c4f6ea,posttest,sokoban-compare,4,1,107713,25981.0,106666.0,Sokogen-990602-Levels,Sokogen-990602-Levels,18,38,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,pretest,sokoban-compare,1,1,27555,11791.0,24217.0,Sokogen-990602-Levels,Microban,32,104,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']"
6168-52e0099e-01df-47f5-baa9-9ac43994c386,difficult,6790957296019241f9c4f6ea,posttest,sokoban-compare,5,1,32719,11820.0,31298.0,Sokogen-990602-Levels,Sokogen-990602-Levels,38,34,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,pretest,sokoban-compare,2,0,30268,19230.0,29739.0,Sokogen-990602-Levels,Sokogen-990602-Levels,34,35,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,pretest,sokoban-compare,3,0,21324,10422.0,20963.0,Microban,Microban,67,104,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']"
6168-52e0099e-01df-47f5-baa9-9ac43994c386,difficult,6790957296019241f9c4f6ea,posttest,sokoban-compare,6,1,35650,18679.0,33836.0,Sokogen-990602-Levels,Sokogen-990602-Levels,13,18,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,pretest,sokoban-compare,4,0,22643,10294.0,22017.0,Sokogen-990602-Levels,Sokogen-990602-Levels,13,34,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']"
6168-52e0099e-01df-47f5-baa9-9ac43994c386,difficult,6790957296019241f9c4f6ea,posttest,sokoban-compare,7,1,29443,15126.0,28527.0,Microban,Sokogen-990602-Levels,67,32,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,pretest,sokoban-compare,5,0,25083,12985.0,24498.0,Sokogen-990602-Levels,Sokogen-990602-Levels,13,38,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,pretest,sokoban-compare,6,1,23233,11376.0,22322.0,Sokogen-990602-Levels,Sokogen-990602-Levels,18,38,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,pretest,sokoban-compare,7,1,22889,10314.0,22370.0,Microban,Sokogen-990602-Levels,67,18,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']"
6168-52e0099e-01df-47f5-baa9-9ac43994c386,difficult,6790957296019241f9c4f6ea,posttest,sokoban-compare,8,1,63038,46440.0,58706.0,Microban,Sokogen-990602-Levels,104,34,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,pretest,sokoban-compare,8,1,21839,10978.0,21354.0,Sokogen-990602-Levels,Sokogen-990602-Levels,32,35,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']"
7204-92658df1-0813-4b78-a319-d949238063d6,difficult,6790957296019241f9c4f6e1,posttest,sokoban-compare,1,1,26051,12100.0,25371.0,Sokogen-990602-Levels,Sokogen-990602-Levels,13,18,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']"
7204-92658df1-0813-4b78-a319-d949238063d6,difficult,6790957296019241f9c4f6e1,posttest,sokoban-compare,2,1,28312,13319.0,27600.0,Sokogen-990602-Levels,Sokogen-990602-Levels,32,34,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']"
7204-92658df1-0813-4b78-a319-d949238063d6,difficult,6790957296019241f9c4f6e1,posttest,sokoban-compare,3,1,29105,12332.0,26946.0,Microban,Sokogen-990602-Levels,67,35,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']"
7204-92658df1-0813-4b78-a319-d949238063d6,difficult,6790957296019241f9c4f6e1,posttest,sokoban-compare,4,1,35960,11678.0,24287.0,Sokogen-990602-Levels,Sokogen-990602-Levels,38,34,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']"
7204-92658df1-0813-4b78-a319-d949238063d6,difficult,6790957296019241f9c4f6e1,posttest,sokoban-compare,5,0,33709,11459.0,23276.0,Sokogen-990602-Levels,Sokogen-990602-Levels,18,38,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']"
7204-92658df1-0813-4b78-a319-d949238063d6,difficult,6790957296019241f9c4f6e1,posttest,sokoban-compare,6,0,34037,11689.0,23434.0,Microban,Sokogen-990602-Levels,104,35,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']"
7204-92658df1-0813-4b78-a319-d949238063d6,difficult,6790957296019241f9c4f6e1,posttest,sokoban-compare,7,0,25186,13268.0,24666.0,Microban,Sokogen-990602-Levels,67,13,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']"
7204-92658df1-0813-4b78-a319-d949238063d6,difficult,6790957296019241f9c4f6e1,posttest,sokoban-compare,8,0,25820,13240.0,24776.0,Sokogen-990602-Levels,Microban,32,104,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']"
7828-9600a188-1b85-4f18-938d-08563f8de99d,difficult,6790957296019241f9c4f6e7,posttest,sokoban-compare,1,1,67106,23589.0,38813.0,Microban,Microban,67,104,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']"
7980-44188e71-07a9-4b10-9443-e403fb260878,difficult,6790957396019241f9c4f708,posttest,sokoban-compare,1,1,33232,15669.0,32136.0,Dimitri-and-Yorick,Sokogen-990602-Levels,37,6,"['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']","[' #####', '##   ###', '# .# $@#', '#  # # #', '# *  $.#', '#    ###', '######']"
7828-9600a188-1b85-4f18-938d-08563f8de99d,difficult,6790957296019241f9c4f6e7,posttest,sokoban-compare,2,1,58829,14232.0,42429.0,Sokogen-990602-Levels,Sokogen-990602-Levels,38,34,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']"
7980-44188e71-07a9-4b10-9443-e403fb260878,difficult,6790957396019241f9c4f708,posttest,sokoban-compare,2,0,48146,11178.0,40079.0,Sokogen-990602-Levels,Sokogen-990602-Levels,19,17,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']"
7828-9600a188-1b85-4f18-938d-08563f8de99d,difficult,6790957296019241f9c4f6e7,posttest,sokoban-compare,3,1,51726,17802.0,49340.0,Sokogen-990602-Levels,Sokogen-990602-Levels,32,18,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']"
7980-44188e71-07a9-4b10-9443-e403fb260878,difficult,6790957396019241f9c4f708,posttest,sokoban-compare,3,1,31768,16495.0,29662.0,Microban,Dimitri-and-Yorick,33,37,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']"
0489-ce115b3f-7373-4787-a922-530db263a032,difficult,6790957396019241f9c4f705,posttest,sokoban-compare,1,0,31482,18618.0,30890.0,Sokogen-990602-Levels,Sokogen-990602-Levels,6,39,"[' #####', '##   ###', '# .# $@#', '#  # # #', '# *  $.#', '#    ###', '######']","['######', '#    #', '# ## ##', '# . * ###', '## $ *  #', ' #  #  @#', ' ########']"
0489-ce115b3f-7373-4787-a922-530db263a032,difficult,6790957396019241f9c4f705,posttest,sokoban-compare,2,0,30314,14506.0,29033.0,Sokogen-990602-Levels,Microban,17,41,"['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']","['#######', '#     #', '#@$$$ ##', '#  #...#', '##    ##', ' ######']"
7980-44188e71-07a9-4b10-9443-e403fb260878,difficult,6790957396019241f9c4f708,posttest,sokoban-compare,4,0,41247,10939.0,23458.0,Sokogen-990602-Levels,Microban,17,48,"['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']","['######', '#  @ #', '#  # ##', '# .#  ##', '# .$$$ #', '# .#   #', '####   #', '   #####']"
7980-44188e71-07a9-4b10-9443-e403fb260878,difficult,6790957396019241f9c4f708,posttest,sokoban-compare,5,1,25562,11671.0,24170.0,Microban,Sokogen-990602-Levels,41,39,"['#######', '#     #', '#@$$$ ##', '#  #...#', '##    ##', ' ######']","['######', '#    #', '# ## ##', '# . * ###', '## $ *  #', ' #  #  @#', ' ########']"
7828-9600a188-1b85-4f18-938d-08563f8de99d,difficult,6790957296019241f9c4f6e7,posttest,sokoban-compare,4,0,57667,13350.0,55067.0,Microban,Sokogen-990602-Levels,104,38,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']"
0489-ce115b3f-7373-4787-a922-530db263a032,difficult,6790957396019241f9c4f705,posttest,sokoban-compare,3,0,39971,23154.0,38538.0,Microban,Dimitri-and-Yorick,33,37,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']"
7980-44188e71-07a9-4b10-9443-e403fb260878,difficult,6790957396019241f9c4f708,posttest,sokoban-compare,6,1,37707,23741.0,36828.0,Sokogen-990602-Levels,Sokogen-990602-Levels,19,6,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","[' #####', '##   ###', '# .# $@#', '#  # # #', '# *  $.#', '#    ###', '######']"
0489-ce115b3f-7373-4787-a922-530db263a032,difficult,6790957396019241f9c4f705,posttest,sokoban-compare,4,0,25053,12284.0,24412.0,Microban,Microban,41,48,"['#######', '#     #', '#@$$$ ##', '#  #...#', '##    ##', ' ######']","['######', '#  @ #', '#  # ##', '# .#  ##', '# .$$$ #', '# .#   #', '####   #', '   #####']"
7828-9600a188-1b85-4f18-938d-08563f8de99d,difficult,6790957296019241f9c4f6e7,posttest,sokoban-compare,5,0,51915,13077.0,26892.0,Sokogen-990602-Levels,Sokogen-990602-Levels,13,35,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']"
0489-ce115b3f-7373-4787-a922-530db263a032,difficult,6790957396019241f9c4f705,posttest,sokoban-compare,5,0,26244,11881.0,25204.0,Sokogen-990602-Levels,Sokogen-990602-Levels,19,39,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","['######', '#    #', '# ## ##', '# . * ###', '## $ *  #', ' #  #  @#', ' ########']"
7980-44188e71-07a9-4b10-9443-e403fb260878,difficult,6790957396019241f9c4f708,posttest,sokoban-compare,7,0,30120,11363.0,29068.0,Microban,Microban,41,48,"['#######', '#     #', '#@$$$ ##', '#  #...#', '##    ##', ' ######']","['######', '#  @ #', '#  # ##', '# .#  ##', '# .$$$ #', '# .#   #', '####   #', '   #####']"
7980-44188e71-07a9-4b10-9443-e403fb260878,difficult,6790957396019241f9c4f708,posttest,sokoban-compare,8,1,26451,12464.0,25115.0,Microban,Sokogen-990602-Levels,33,39,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","['######', '#    #', '# ## ##', '# . * ###', '## $ *  #', ' #  #  @#', ' ########']"
7828-9600a188-1b85-4f18-938d-08563f8de99d,difficult,6790957296019241f9c4f6e7,posttest,sokoban-compare,6,1,38248,13049.0,34539.0,Sokogen-990602-Levels,Sokogen-990602-Levels,34,35,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']"
0489-ce115b3f-7373-4787-a922-530db263a032,difficult,6790957396019241f9c4f705,posttest,sokoban-compare,6,0,33139,19875.0,31820.0,Sokogen-990602-Levels,Microban,6,48,"[' #####', '##   ###', '# .# $@#', '#  # # #', '# *  $.#', '#    ###', '######']","['######', '#  @ #', '#  # ##', '# .#  ##', '# .$$$ #', '# .#   #', '####   #', '   #####']"
7828-9600a188-1b85-4f18-938d-08563f8de99d,difficult,6790957296019241f9c4f6e7,posttest,sokoban-compare,7,0,39072,19637.0,36168.0,Microban,Sokogen-990602-Levels,67,18,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']"
7828-9600a188-1b85-4f18-938d-08563f8de99d,difficult,6790957296019241f9c4f6e7,posttest,sokoban-compare,8,1,30340,12551.0,28054.0,Sokogen-990602-Levels,Sokogen-990602-Levels,13,32,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']"
0489-ce115b3f-7373-4787-a922-530db263a032,difficult,6790957396019241f9c4f705,posttest,sokoban-compare,7,1,72012,27053.0,71612.0,Sokogen-990602-Levels,Dimitri-and-Yorick,17,37,"['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']","['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']"
0489-ce115b3f-7373-4787-a922-530db263a032,difficult,6790957396019241f9c4f705,posttest,sokoban-compare,8,1,84452,28740.0,84019.0,Microban,Sokogen-990602-Levels,33,19,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']"
9622-c35366f0-841c-4f09-b0ce-eba1e8c86c33,difficult,6790957396019241f9c4f709,posttest,sokoban-compare,1,0,48380,17803.0,45972.0,Dimitri-and-Yorick,Sokogen-990602-Levels,37,6,"['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']","[' #####', '##   ###', '# .# $@#', '#  # # #', '# *  $.#', '#    ###', '######']"
9622-c35366f0-841c-4f09-b0ce-eba1e8c86c33,difficult,6790957396019241f9c4f709,posttest,sokoban-compare,2,0,29485,13425.0,25945.0,Microban,Sokogen-990602-Levels,41,39,"['#######', '#     #', '#@$$$ ##', '#  #...#', '##    ##', ' ######']","['######', '#    #', '# ## ##', '# . * ###', '## $ *  #', ' #  #  @#', ' ########']"
9622-c35366f0-841c-4f09-b0ce-eba1e8c86c33,difficult,6790957396019241f9c4f709,posttest,sokoban-compare,3,1,28730,13633.0,25918.0,Microban,Dimitri-and-Yorick,33,37,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']"
9622-c35366f0-841c-4f09-b0ce-eba1e8c86c33,difficult,6790957396019241f9c4f709,posttest,sokoban-compare,4,1,29216,14941.0,27022.0,Sokogen-990602-Levels,Sokogen-990602-Levels,19,17,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']"
9622-c35366f0-841c-4f09-b0ce-eba1e8c86c33,difficult,6790957396019241f9c4f709,posttest,sokoban-compare,5,1,29199,14228.0,26103.0,Microban,Sokogen-990602-Levels,41,6,"['#######', '#     #', '#@$$$ ##', '#  #...#', '##    ##', ' ######']","[' #####', '##   ###', '# .# $@#', '#  # # #', '# *  $.#', '#    ###', '######']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,posttest,sokoban-compare,1,1,21751,10510.0,21109.0,Sokogen-990602-Levels,Microban,6,48,"[' #####', '##   ###', '# .# $@#', '#  # # #', '# *  $.#', '#    ###', '######']","['######', '#  @ #', '#  # ##', '# .#  ##', '# .$$$ #', '# .#   #', '####   #', '   #####']"
9622-c35366f0-841c-4f09-b0ce-eba1e8c86c33,difficult,6790957396019241f9c4f709,posttest,sokoban-compare,6,0,31022,13571.0,28388.0,Sokogen-990602-Levels,Microban,19,48,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","['######', '#  @ #', '#  # ##', '# .#  ##', '# .$$$ #', '# .#   #', '####   #', '   #####']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,posttest,sokoban-compare,2,0,22728,10567.0,21851.0,Microban,Microban,33,41,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","['#######', '#     #', '#@$$$ ##', '#  #...#', '##    ##', ' ######']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,posttest,sokoban-compare,3,0,25679,13546.0,24092.0,Sokogen-990602-Levels,Sokogen-990602-Levels,19,17,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']"
9622-c35366f0-841c-4f09-b0ce-eba1e8c86c33,difficult,6790957396019241f9c4f709,posttest,sokoban-compare,7,0,30174,13940.0,27397.0,Microban,Microban,33,48,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","['######', '#  @ #', '#  # ##', '# .#  ##', '# .$$$ #', '# .#   #', '####   #', '   #####']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,posttest,sokoban-compare,4,1,21540,10474.0,20943.0,Microban,Sokogen-990602-Levels,33,6,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[' #####', '##   ###', '# .# $@#', '#  # # #', '# *  $.#', '#    ###', '######']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,posttest,sokoban-compare,5,1,23004,10518.0,21050.0,Sokogen-990602-Levels,Dimitri-and-Yorick,17,37,"['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']","['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']"
9622-c35366f0-841c-4f09-b0ce-eba1e8c86c33,difficult,6790957396019241f9c4f709,posttest,sokoban-compare,8,0,49132,13714.0,27718.0,Sokogen-990602-Levels,Sokogen-990602-Levels,17,39,"['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']","['######', '#    #', '# ## ##', '# . * ###', '## $ *  #', ' #  #  @#', ' ########']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,posttest,sokoban-compare,6,0,23610,11181.0,22502.0,Sokogen-990602-Levels,Microban,19,41,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","['#######', '#     #', '#@$$$ ##', '#  #...#', '##    ##', ' ######']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,posttest,sokoban-compare,7,1,22295,11309.0,21653.0,Dimitri-and-Yorick,Sokogen-990602-Levels,37,39,"['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']","['######', '#    #', '# ## ##', '# . * ###', '## $ *  #', ' #  #  @#', ' ########']"
0094-1aa919a3-7863-4629-911e-07ef26a06c5c,difficult,6790957396019241f9c4f70d,posttest,sokoban-compare,8,1,22858,10454.0,20989.0,Microban,Sokogen-990602-Levels,48,39,"['######', '#  @ #', '#  # ##', '# .#  ##', '# .$$$ #', '# .#   #', '####   #', '   #####']","['######', '#    #', '# ## ##', '# . * ###', '## $ *  #', ' #  #  @#', ' ########']"
5894-7e9b4902-e770-4177-aa68-f5ab400cbdc4,difficult,6790957396019241f9c4f70b,posttest,sokoban-compare,1,1,25281,12533.0,24858.0,Microban,Sokogen-990602-Levels,48,39,"['######', '#  @ #', '#  # ##', '# .#  ##', '# .$$$ #', '# .#   #', '####   #', '   #####']","['######', '#    #', '# ## ##', '# . * ###', '## $ *  #', ' #  #  @#', ' ########']"
5894-7e9b4902-e770-4177-aa68-f5ab400cbdc4,difficult,6790957396019241f9c4f70b,posttest,sokoban-compare,2,1,23284,10956.0,21908.0,Microban,Microban,33,48,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","['######', '#  @ #', '#  # ##', '# .#  ##', '# .$$$ #', '# .#   #', '####   #', '   #####']"
5894-7e9b4902-e770-4177-aa68-f5ab400cbdc4,difficult,6790957396019241f9c4f70b,posttest,sokoban-compare,3,1,24396,11600.0,22694.0,Sokogen-990602-Levels,Sokogen-990602-Levels,19,39,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","['######', '#    #', '# ## ##', '# . * ###', '## $ *  #', ' #  #  @#', ' ########']"
5894-7e9b4902-e770-4177-aa68-f5ab400cbdc4,difficult,6790957396019241f9c4f70b,posttest,sokoban-compare,4,1,25150,12445.0,23532.0,Dimitri-and-Yorick,Microban,37,41,"['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']","['#######', '#     #', '#@$$$ ##', '#  #...#', '##    ##', ' ######']"
5894-7e9b4902-e770-4177-aa68-f5ab400cbdc4,difficult,6790957396019241f9c4f70b,posttest,sokoban-compare,5,0,23876,11628.0,22716.0,Microban,Sokogen-990602-Levels,33,17,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']"
5894-7e9b4902-e770-4177-aa68-f5ab400cbdc4,difficult,6790957396019241f9c4f70b,posttest,sokoban-compare,6,1,24188,12021.0,23082.0,Dimitri-and-Yorick,Sokogen-990602-Levels,37,6,"['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']","[' #####', '##   ###', '# .# $@#', '#  # # #', '# *  $.#', '#    ###', '######']"
5894-7e9b4902-e770-4177-aa68-f5ab400cbdc4,difficult,6790957396019241f9c4f70b,posttest,sokoban-compare,7,0,26187,11010.0,24588.0,Sokogen-990602-Levels,Microban,17,41,"['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']","['#######', '#     #', '#@$$$ ##', '#  #...#', '##    ##', ' ######']"
5894-7e9b4902-e770-4177-aa68-f5ab400cbdc4,difficult,6790957396019241f9c4f70b,posttest,sokoban-compare,8,1,23148,10980.0,21962.0,Sokogen-990602-Levels,Sokogen-990602-Levels,19,6,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","[' #####', '##   ###', '# .# $@#', '#  # # #', '# *  $.#', '#    ###', '######']"
6109-a184f8cb-a5b5-4468-9faa-7fc8adc2ca8b,difficult,6790957396019241f9c4f711,pretest,sokoban-compare,1,0,58445,46187.0,57760.0,Sokogen-990602-Levels,Microban,18,104,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']"
6109-a184f8cb-a5b5-4468-9faa-7fc8adc2ca8b,difficult,6790957396019241f9c4f711,pretest,sokoban-compare,2,1,32675,20213.0,32138.0,Sokogen-990602-Levels,Sokogen-990602-Levels,13,32,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']"
6109-a184f8cb-a5b5-4468-9faa-7fc8adc2ca8b,difficult,6790957396019241f9c4f711,pretest,sokoban-compare,3,0,25399,13500.0,24816.0,Sokogen-990602-Levels,Sokogen-990602-Levels,13,34,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']"
8084-5dfe77ae-e04e-483d-9a16-a9192635e882,enjoyable,6790957396019241f9c4f718,pretest,sokoban-compare,1,0,26465,12879.0,24679.0,Sokogen-990602-Levels,Sokogen-990602-Levels,13,38,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']"
