project,experiment,iteration,stim_id,gameID,condition,study_phase,trialNum,stimuli_set,author_name,collection_name,level_name,width,height,layout,boxes,start_position.x,start_position.y,select_response,select_rt,rate_response,rate_rt,solveDuration,solved,attempt_nsteps,attempt_nInputEvents,boxesSolved
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6c9,8064-35b68e26-0752-437f-8c8e-82e1e3a0e4a1,enjoyable,test,8,B,jacques-duthen,Dimitri-and-Yorick,37,6.0,6.0,"['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']","[{'x': 3, 'y': 1, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",2.0,1.0,3.0,1800.3000000002794,8.0,2764.0,52.0,1,43,43,3
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6f9,8520-11953315-a15a-4e69-9755-811a0350e903,enjoyable,test,5,B,jacques-duthen,Dimitri-and-Yorick,37,6.0,6.0,"['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']","[{'x': 3, 'y': 1, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",2.0,1.0,3.0,1198.2999999523163,10.0,973.0,268.0,1,239,300,3
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74c,1082-571517d3-f06d-4b2c-8f94-09dd66faaecb,enjoyable,test,8,C,jacques-duthen,Sokogen-990602-Levels,40,8.0,6.0,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",2.0,2.0,5.0,1969.6000000005588,6.0,3317.0,,0,64,69,2
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f716,9454-1177facb-ffea-4eb3-8976-0e857f5cfff9,difficult,test,1,C,jacques-duthen,Sokogen-990602-Levels,40,8.0,6.0,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",2.0,2.0,5.0,10631.699999999953,1.0,2082.0,,0,241,282,2
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6f9,8520-11953315-a15a-4e69-9755-811a0350e903,enjoyable,test,6,B,david-w-skinner,Microban,41,8.0,6.0,"['#######', '#     #', '#@$$$ ##', '#  #...#', '##    ##', ' ######']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '$'}]",1.0,2.0,4.0,1748.1000000238419,9.0,1063.0,171.0,1,182,191,3
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6f9,8520-11953315-a15a-4e69-9755-811a0350e903,enjoyable,test,7,B,jacques-duthen,Sokogen-990602-Levels,6,8.0,7.0,"[' #####', '##   ###', '# .# $@#', '#  # # #', '# *  $.#', '#    ###', '######']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 2, 'y': 4, 'state': '*'}, {'x': 5, 'y': 4, 'state': '$'}]",6.0,2.0,5.0,1318.699999988079,9.0,1127.0,103.0,1,151,160,3
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f716,9454-1177facb-ffea-4eb3-8976-0e857f5cfff9,difficult,test,2,C,david-w-skinner,Microban,26,6.0,8.0,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 2, 'y': 5, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}]",3.0,1.0,0.0,4615.799999999814,9.0,2057.0,221.0,1,134,205,3
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6f9,8520-11953315-a15a-4e69-9755-811a0350e903,enjoyable,test,8,B,david-w-skinner,Microban,48,8.0,8.0,"['######', '#  @ #', '#  # ##', '# .#  ##', '# .$$$ #', '# .#   #', '####   #', '   #####']","[{'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 5, 'y': 4, 'state': '$'}]",3.0,1.0,6.0,1351.800000011921,8.0,717.0,274.0,1,302,351,3
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f716,9454-1177facb-ffea-4eb3-8976-0e857f5cfff9,difficult,test,3,C,jacques-duthen,Sokogen-990602-Levels,41,9.0,7.0,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,1.0,2759.0,9.0,5259.0,,0,153,250,1
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f716,9454-1177facb-ffea-4eb3-8976-0e857f5cfff9,difficult,test,4,C,david-w-skinner,Microban,17,6.0,7.0,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,2.0,2626.0,3.0,2352.0,32.0,1,31,32,3
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f716,9454-1177facb-ffea-4eb3-8976-0e857f5cfff9,difficult,test,5,C,jacques-duthen,Sokogen-990602-Levels,14,7.0,7.0,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","[{'x': 2, 'y': 4, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",5.0,5.0,3.0,2845.600000000093,2.0,6980.0,149.0,1,104,123,3
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f716,9454-1177facb-ffea-4eb3-8976-0e857f5cfff9,difficult,test,6,C,aymeric-du-peloux,Microcosmos,28,9.0,7.0,"['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']","[{'x': 5, 'y': 3, 'state': '$'}, {'x': 2, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",6.0,4.0,4.0,2599.7000000001863,9.0,4608.0,,0,66,79,1
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f716,9454-1177facb-ffea-4eb3-8976-0e857f5cfff9,difficult,test,7,C,david-w-skinner,Microban,43,9.0,9.0,"['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']","[{'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}, {'x': 4, 'y': 5, 'state': '$'}]",7.0,1.0,6.0,1770.6000000000931,1.0,2906.0,166.0,1,91,158,3
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f716,9454-1177facb-ffea-4eb3-8976-0e857f5cfff9,difficult,test,8,C,jacques-duthen,Sokogen-990602-Levels,46,7.0,7.0,"['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,5.0,7.0,1358.7999999998137,2.0,3372.0,280.0,1,94,186,3
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,5125-f3a86c0a-f978-4b65-82b3-dd7b305bd2dd,enjoyable,test,1,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,8841.600000023842,2.0,3415.0,,0,75,86,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f685,8193-3867fc50-92bf-4ac9-b5aa-f492690f8735,enjoyable,test,1,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,3424.5,2.0,7719.0,,0,130,152,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,5125-f3a86c0a-f978-4b65-82b3-dd7b305bd2dd,enjoyable,test,2,A,jacques-duthen,Sokogen-990602-Levels,13,8.0,6.0,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '*'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,1.0,5361.899999976158,2.0,2781.0,,0,76,84,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f685,8193-3867fc50-92bf-4ac9-b5aa-f492690f8735,enjoyable,test,2,A,jacques-duthen,Sokogen-990602-Levels,13,8.0,6.0,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '*'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,1.0,2170.399999976158,3.0,2468.0,,0,194,210,2
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f747,6411-0f9e2a95-a9ec-4d8a-81c0-5adc39265e8d,enjoyable,test,1,C,david-w-skinner,Microban,43,9.0,9.0,"['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']","[{'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}, {'x': 4, 'y': 5, 'state': '$'}]",7.0,1.0,6.0,21176.299999952316,9.0,5610.0,273.0,1,131,142,3
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,5125-f3a86c0a-f978-4b65-82b3-dd7b305bd2dd,enjoyable,test,3,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,944.7999999523163,2.0,3566.0,,0,61,74,0
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f685,8193-3867fc50-92bf-4ac9-b5aa-f492690f8735,enjoyable,test,3,A,jacques-duthen,Sokogen-990602-Levels,32,7.0,7.0,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '*'}]",5.0,5.0,2.0,3040.199999988079,4.0,8449.0,,0,92,145,2
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f747,6411-0f9e2a95-a9ec-4d8a-81c0-5adc39265e8d,enjoyable,test,2,C,david-w-skinner,Microban,26,6.0,8.0,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 2, 'y': 5, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}]",3.0,1.0,0.0,3348.3000000715256,,302972.0,,0,75,103,1
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,5125-f3a86c0a-f978-4b65-82b3-dd7b305bd2dd,enjoyable,test,4,A,jacques-duthen,Sokogen-990602-Levels,32,7.0,7.0,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '*'}]",5.0,5.0,2.0,3666.100000023842,2.0,3081.0,,0,42,47,2
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74d,9011-c543194d-2d8e-4726-88dd-f0adda0814e2,enjoyable,test,1,C,jacques-duthen,Sokogen-990602-Levels,14,7.0,7.0,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","[{'x': 2, 'y': 4, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",5.0,5.0,3.0,16361.299999952316,9.0,3767.0,97.0,1,98,114,3
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,2372-cf115fcd-7fa5-4ae9-acb7-f0a1422e402d,enjoyable,test,1,A,jacques-duthen,Sokogen-990602-Levels,13,8.0,6.0,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '*'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,1.0,1605.2000000476837,5.0,3354.0,,0,139,257,2
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f747,6411-0f9e2a95-a9ec-4d8a-81c0-5adc39265e8d,enjoyable,test,3,C,jacques-duthen,Sokogen-990602-Levels,41,9.0,7.0,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,1.0,1991.9000000953674,6.0,3562.0,,0,54,238,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f685,8193-3867fc50-92bf-4ac9-b5aa-f492690f8735,enjoyable,test,4,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,3964.5,5.0,6566.0,,0,100,136,1
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,5125-f3a86c0a-f978-4b65-82b3-dd7b305bd2dd,enjoyable,test,5,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,2973.400000035763,2.0,11300.0,,0,64,76,2
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74d,9011-c543194d-2d8e-4726-88dd-f0adda0814e2,enjoyable,test,2,C,jacques-duthen,Sokogen-990602-Levels,40,8.0,6.0,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",2.0,2.0,5.0,9157.600000023842,1.0,2661.0,,0,226,292,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,2372-cf115fcd-7fa5-4ae9-acb7-f0a1422e402d,enjoyable,test,2,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,2274.0,4.0,2790.0,,0,180,271,2
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f747,6411-0f9e2a95-a9ec-4d8a-81c0-5adc39265e8d,enjoyable,test,4,C,david-w-skinner,Microban,17,6.0,7.0,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,2.0,2140.1999999284744,5.0,3262.0,,0,56,80,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f685,8193-3867fc50-92bf-4ac9-b5aa-f492690f8735,enjoyable,test,5,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,2632.199999988079,7.0,3303.0,,0,117,135,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,5125-f3a86c0a-f978-4b65-82b3-dd7b305bd2dd,enjoyable,test,6,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,3690.5,2.0,3949.0,,0,82,86,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,2372-cf115fcd-7fa5-4ae9-acb7-f0a1422e402d,enjoyable,test,3,A,jacques-duthen,Sokogen-990602-Levels,32,7.0,7.0,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '*'}]",5.0,5.0,2.0,1987.0,10.0,2371.0,124.0,1,71,97,3
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74d,9011-c543194d-2d8e-4726-88dd-f0adda0814e2,enjoyable,test,3,C,david-w-skinner,Microban,43,9.0,9.0,"['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']","[{'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}, {'x': 4, 'y': 5, 'state': '$'}]",7.0,1.0,6.0,6650.299999952316,6.0,4750.0,,0,306,335,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,2372-cf115fcd-7fa5-4ae9-acb7-f0a1422e402d,enjoyable,test,4,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,2605.100000023842,10.0,76111.0,49.0,1,39,45,3
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f747,6411-0f9e2a95-a9ec-4d8a-81c0-5adc39265e8d,enjoyable,test,5,C,jacques-duthen,Sokogen-990602-Levels,14,7.0,7.0,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","[{'x': 2, 'y': 4, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",5.0,5.0,3.0,3060.1999999284744,6.0,3079.0,,0,94,118,1
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f685,8193-3867fc50-92bf-4ac9-b5aa-f492690f8735,enjoyable,test,6,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,4438.800000011921,8.0,2566.0,,0,83,101,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,5125-f3a86c0a-f978-4b65-82b3-dd7b305bd2dd,enjoyable,test,7,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,3158.300000011921,2.0,5401.0,,0,40,45,2
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74d,9011-c543194d-2d8e-4726-88dd-f0adda0814e2,enjoyable,test,4,C,aymeric-du-peloux,Microcosmos,28,9.0,7.0,"['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']","[{'x': 5, 'y': 3, 'state': '$'}, {'x': 2, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",6.0,4.0,4.0,10743.399999976158,1.0,28374.0,,0,85,137,1
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f747,6411-0f9e2a95-a9ec-4d8a-81c0-5adc39265e8d,enjoyable,test,6,C,jacques-duthen,Sokogen-990602-Levels,40,8.0,6.0,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",2.0,2.0,5.0,1507.1000000238419,4.0,3688.0,,0,76,135,1
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f685,8193-3867fc50-92bf-4ac9-b5aa-f492690f8735,enjoyable,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,1563.800000011921,9.0,2616.0,,0,35,59,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,2372-cf115fcd-7fa5-4ae9-acb7-f0a1422e402d,enjoyable,test,5,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,23466.699999928474,4.0,3314.0,,0,124,176,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,5125-f3a86c0a-f978-4b65-82b3-dd7b305bd2dd,enjoyable,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,4436.699999988079,2.0,10203.0,,0,25,25,1
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74d,9011-c543194d-2d8e-4726-88dd-f0adda0814e2,enjoyable,test,5,C,david-w-skinner,Microban,26,6.0,8.0,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 2, 'y': 5, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}]",3.0,1.0,0.0,13041.599999904633,3.0,1779.0,,0,105,123,2
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f747,6411-0f9e2a95-a9ec-4d8a-81c0-5adc39265e8d,enjoyable,test,7,C,aymeric-du-peloux,Microcosmos,28,9.0,7.0,"['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']","[{'x': 5, 'y': 3, 'state': '$'}, {'x': 2, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",6.0,4.0,4.0,1636.1999999284744,3.0,4642.0,,0,70,99,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f685,8193-3867fc50-92bf-4ac9-b5aa-f492690f8735,enjoyable,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1509.800000011921,6.0,20026.0,,0,37,43,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,2372-cf115fcd-7fa5-4ae9-acb7-f0a1422e402d,enjoyable,test,6,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,1622.6000000238419,3.0,1159.0,,0,108,150,2
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74d,9011-c543194d-2d8e-4726-88dd-f0adda0814e2,enjoyable,test,6,C,jacques-duthen,Sokogen-990602-Levels,41,9.0,7.0,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,1.0,12788.899999976158,2.0,2163.0,,0,65,89,2
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f747,6411-0f9e2a95-a9ec-4d8a-81c0-5adc39265e8d,enjoyable,test,8,C,jacques-duthen,Sokogen-990602-Levels,46,7.0,7.0,"['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,5.0,7.0,1509.0,3.0,4001.0,,0,53,103,1
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67c,2372-cf115fcd-7fa5-4ae9-acb7-f0a1422e402d,enjoyable,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,873.1999999284744,3.0,3497.0,,0,54,89,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74d,9011-c543194d-2d8e-4726-88dd-f0adda0814e2,enjoyable,test,7,C,jacques-duthen,Sokogen-990602-Levels,46,7.0,7.0,"['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,5.0,7.0,2128.600000023842,2.0,2390.0,,0,76,160,1
